id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
36764;2025-01-27;4113;46;6;;1;87.47;0.0
850;08/01/2024;1361;350;10;;2;30.33;0.0
41360;2025-04-25;1094;3;7;35.0;1;89.75;4.49
48185;22/07/2025;4881;287;4;;1;34.53;0.0
849;08/01/2024;4964;43;5;;2;14.18;0.0
10280;25/04/2024;2597;236;2;20.0;2;79.66;15.93
33447;22/12/2024;2492;331;1;30.0;1;28.87;7.22
7593;18/03/2024;1702;311;3;;1;40.58;0.0
1793;2024-01-16;4619;364;11;;2;3.79;0.0
9024;04/04/2024;1981;53;1;37.0;1;83.83;4.19
51666;08/09/2025;2363;330;12;;2;22.79;0.0
12580;2024-05-22;1426;460;10;;3;20.56;0.0
5568;24/02/2024;1622;346;3;14.0;1;120.84;12.08
13115;28/05/2024;3601;231;2;19.0;1;23.47;5.87
14936;18/06/2024;1283;70;10;;1;17.81;0.0
28056;2024-11-03;2852;276;5;18.0;2;110.81;55.41
1166;11/01/2024;4480;231;10;38.0;1;22.96;3.44
54945;5 de noviembre de 2025;2797;209;11;;1;318.54;
31573;2024-12-08;1389;424;7;;3;49.9;0.0
56454;27/11/2025;4855;312;12;26.0;1;20.97;6.29
43521;31/05/2025;3734;3;1;;1;88.89;0.0
43782;2025-06-03;3741;43;14;;2;13.77;0.0
38742;2025-03-04;4378;1598;4;;1;78.61;0.0
30790;3 de diciembre de 2024;3754;44;12;28.0;3;12.62;
32088;2024-12-12;4547;439;11;30.0;1;50.04;12.51
43329;2025-05-28;933;393;11;;2;41.98;0.0
25274;2024-09-27;2296;194;4;9.0;2;48.31;28.99
40488;05/04/2025;1866;439;7;;3;49.57;0.0
42907;21/05/2025;1276;345;5;;2;29.03;0.0
41025;17/04/2025;4229;78;6;;1;21.2;0.0
25332;28/09/2024;3241;440;5;9.0;3;90.86;81.77
52718;2025-09-29;4513;376;13;25.0;1;15.28;3.82
55167;2025-11-08;3582;11;9;;1;12.44;
34380;2024-12-29;1049;498;7;;2;58.9;0.0
58837;2025-12-20;2421;311;11;;3;41.1;0.0
19248;2024-07-21;2722;374;7;;1;84.07;0.0
52392;22/09/2025;2864;285;15;21.0;3;73.98;33.29
33364;21/12/2024;2752;396;7;15.0;1;20.16;1.01
36415;2025-01-22;2895;406;10;;1;2.66;0.0
49788;2025-08-10;648;480;6;;1;71.42;0.0
6316;04/03/2024;1986;420;3;;1;8.05;0.0
12595;23/05/2024;1347;389;3;;2;89.31;0.0
22947;2024-08-27;2097;380;13;;3;15.31;0.0
31841;2024-12-10;709;440;7;40.0;1;88.93;26.68
37203;2025-02-02;2561;406;1;32.0;3;2.54;0.38
7402;16/03/2024;4324;348;1;;3;40.35;0.0
20525;30/07/2024;2565;160;5;;1;269.59;0.0
10086;2024-04-21;3972;377;3;12.0;1;151.51;30.3
28159;04/11/2024;1202;498;10;18.0;1;57.27;14.32
28579;2024-11-09;1463;239;14;;1;11.14;0.0
39335;2025-03-15;2979;209;8;36.0;1;315.58;63.12
16949;2024-07-06;3908;53;2;;1;90.72;0.0
48751;27/07/2025;3992;483;13;;1;16.41;0.0
59009;2025-12-22;1183;167;7;;1;138.86;0.0
57350;06/12/2025;1666;403;3;;2;62.3;0.0
14132;09/06/2024;538;346;12;;1;114.57;0.0
27667;2024-10-29;2365;431;2;;1;51.57;0.0
24569;17 de septiembre de 2024;1624;128;6;6.0;1;19.68;4.92
36781;2025-01-27;1506;166;2;;2;14.7;0.0
10950;04/05/2024;1014;128;4;20.0;2;19.06;3.81
8414;27/03/2024;2323;223;9;;1;110.85;0.0
29334;2024-11-17;2477;314;13;7.0;2;326.44;65.29
40475;04/04/2025;2041;78;10;;1;21.13;0.0
2991;26/01/2024;4152;6;11;11.0;2;35.22;7.04
30095;2024-11-27;2148;176;4;7.0;1;58.28;5.83
15728;26/06/2024;4291;268;6;;1;20.36;0.0
3919;2024-02-04;3368;470;10;;1;53.87;0.0
9394;10 de abril de 2024;3060;225;10;;1;33.98;0.0
4811;2024-02-15;385;52;13;14.0;1;119.53;11.95
3074;2024-01-27;3064;469;7;;1;24.29;0.0
38942;08/03/2025;4835;167;12;22.0;1;152.38;30.48
55;2024-01-01;389;26;13;38.0;2;9.52;2.86
57425;07/12/2025;2754;383;5;;1;67.38;0.0
28864;12/11/2024;4441;231;3;33.0;1;24.72;7.42
25714;03/10/2024;3370;383;1;;2;64.71;0.0
47339;15/07/2025;257;361;4;;1;20.28;
38849;2025-03-07;3372;111;5;22.0;1;246.58;49.32
41100;19 de abril de 2025;3809;261;14;;2;5.5;0.0
50318;2025-08-19;1235;286;7;;1;102.99;0.0
39736;22/03/2025;1197;164;8;36.0;2;24.4;9.76
24211;12/09/2024;748;226;4;9.0;1;7.95;2.38
26819;2024-10-17;1700;304;11;24.0;2;127.94;25.59
33185;20/12/2024;4976;306;14;;2;75.97;
43386;2025-05-29;82;487;4;;1;69.28;0.0
32988;2024-12-19;243;346;12;15.0;1;121.1;6.05
14184;2024-06-09;4567;309;1;;1;3.16;0.0
8787;01/04/2024;4723;309;7;;1;3.14;0.0
35961;17/01/2025;1304;282;13;32.0;1;21.8;1.09
59572;2025-12-27;162;87;7;;1;61.88;0.0
18198;2024-07-14;2537;151;3;23.0;2;24.51;7.35
12968;26/05/2024;4603;279;6;;1;226.8;0.0
51665;8 de septiembre de 2025;574;141;5;21.0;1;7.87;1.18
9469;12/04/2024;1297;406;14;;3;2.64;
31230;2024-12-06;2423;307;6;28.0;1;240.86;72.26
37468;2025-02-08;1138;154;12;10.0;2;5.48;
9732;16/04/2024;2409;498;15;12.0;1;53.5;10.7
33830;24/12/2024;668;346;13;27.0;1;110.32;33.1
11509;10/05/2024;1665;240;9;;2;4.54;0.0
49177;31/07/2025;3625;126;10;;1;10.54;0.0
19271;2024-07-21;2616;376;4;34.0;2;14.61;4.38
59081;2025-12-22;914;131;3;;2;9.64;0.0
58114;14/12/2025;4103;373;9;;1;26.75;0.0
1176;2024-01-11;4161;310;5;38.0;1;7.46;1.12
27063;21/10/2024;1096;304;4;24.0;2;128.67;25.73
5170;2024-02-19;670;346;14;;1;119.54;0.0
43027;24/05/2025;4595;270;4;;2;46.2;0.0
50729;2025-08-24;3512;279;13;4.0;1;232.64;34.9
36216;20/01/2025;3232;29;2;32.0;1;20.66;1.03
58746;20/12/2025;4727;381;8;;2;61.01;0.0
54058;21/10/2025;4111;376;12;8.0;2;14.49;1.45
54098;2025-10-22;3984;210;9;;1;16.79;0.0
55150;08/11/2025;355;434;3;;1;18.16;0.0
15956;28/06/2024;3885;96;9;;1;18.07;
28869;2024-11-12;2414;120;6;;1;5.73;0.0
23735;06/09/2024;1510;10;4;;1;26.37;0.0
13625;03/06/2024;2857;30;5;;2;8.05;0.0
47429;16 de julio de 2025;4961;89;3;;2;50.71;0.0
3078;2024-01-27;1335;6;7;11.0;1;36.32;3.63
45283;25/06/2025;515;431;13;;3;54.23;0.0
16425;2024-07-02;3767;494;4;;1;67.14;0.0
21900;15/08/2024;3649;145;1;34.0;1;49.9;7.48
25719;03/10/2024;4312;470;12;1.0;1;52.9;7.93
10055;2024-04-21;2264;355;11;;3;9.02;0.0
56789;01/12/2025;2761;188;8;26.0;2;124.29;74.57
15732;2024-06-26;4889;471;6;;1;37.76;0.0
11717;12/05/2024;2223;364;3;19.0;2;3.65;1.82
4816;15/02/2024;1506;19;3;;1;8.61;0.0
34283;2024-12-28;3656;381;14;;2;57.57;0.0
18170;2024-07-14;4311;492;11;;1;5.93;0.0
25800;04/10/2024;1916;45;4;1.0;1;91.33;13.7
58056;13 de diciembre de 2025;2271;197;11;;3;45.24;0.0
30151;2024-11-28;4885;490;7;33.0;2;17.78;10.67
49538;6 de agosto de 2025;3614;9;15;;1;36.72;0.0
23684;06/09/2024;2666;79;7;2.0;2;6.58;1.32
22036;16/08/2024;4842;463;5;;2;40.15;0.0
45528;29 de junio de 2025;1985;44;9;31.0;2;11.43;6.86
42986;2025-05-23;3240;194;15;;1;49.96;0.0
40805;12/04/2025;4768;376;11;;2;15.01;0.0
2575;23 de enero de 2024;4184;122;10;;1;99.22;0.0
32779;17 de diciembre de 2024;4286;111;2;30.0;2;243.79;121.89
14952;2024-06-18;3634;96;4;;1;16.91;0.0
34344;2024-12-28;3736;3;6;15.0;1;85.49;4.27
48542;2025-07-25;1513;195;10;;1;276.97;
2626;23/01/2024;1214;389;11;11.0;1;90.78;9.08
45796;2025-07-02;3048;279;14;;1;229.37;0.0
29086;14/11/2024;772;6;10;28.0;1;36.41;10.92
7948;2024-03-23;1453;134;2;37.0;1;10.58;0.53
12320;19/05/2024;3366;131;5;;2;9.93;0.0
22250;19/08/2024;238;287;9;;1;34.5;0.0
46300;06/07/2025;4267;197;7;;1;48.5;0.0
29183;16/11/2024;4779;246;3;;2;7.63;0.0
36581;24/01/2025;2931;443;9;32.0;1;37.69;1.88
47643;17/07/2025;3245;16;11;;1;17.4;0.0
49195;01/08/2025;599;377;14;;1;162.36;0.0
18875;19/07/2024;344;148;9;23.0;2;39.09;11.73
48579;26/07/2025;3488;393;2;;2;40.45;0.0
21374;2024-08-09;32;114;11;34.0;1;31.35;4.7
10370;26/04/2024;1360;196;12;20.0;2;3.45;0.69
27306;24/10/2024;3905;111;15;;1;241.24;0.0
29090;14 de noviembre de 2024;772;383;10;28.0;1;68.01;
25774;03/10/2024;876;411;11;1.0;2;73.82;22.15
43166;25/05/2025;2991;111;6;;1;245.6;0.0
27835;31/10/2024;4744;396;6;;1;19.13;0.0
4093;2024-02-06;1335;1;1;;1;48.97;0.0
25590;1 de octubre de 2024;281;365;2;1.0;1;40.04;6.01
29942;2024-11-25;1685;345;1;33.0;1;29.28;8.78
12682;24/05/2024;4727;114;8;;1;31.45;0.0
26158;8 de octubre de 2024;4747;53;10;;1;87.3;0.0
3841;2024-02-03;1385;470;5;11.0;1;54.76;5.48
13313;2024-05-30;538;70;1;5.0;1;18.84;5.65
31802;10/12/2024;1718;96;4;;3;16.89;0.0
29934;2024-11-25;2203;131;14;;1;10.22;0.0
10666;1 de mayo de 2024;3566;449;1;20.0;1;22.15;2.21
38117;21/02/2025;1030;22;5;;1;6.91;0.0
18630;2024-07-17;2863;306;15;23.0;1;74.21;
37075;2025-01-31;4826;198;3;;3;25.04;0.0
5346;2024-02-22;3019;75;1;14.0;2;51.95;10.39
19304;22/07/2024;3785;389;3;34.0;3;93.41;42.03
8172;2024-03-25;886;383;4;37.0;1;68.54;3.43
54624;2025-10-31;2173;166;3;;1;13.96;0.0
57058;04/12/2025;1876;468;1;;1;48.9;0.0
1558;2024-01-15;1717;179;10;;1;39.61;0.0
11000;5 de mayo de 2024;3440;378;1;20.0;1;37.26;3.73
47616;2025-07-17;1624;183;2;;2;49.18;0.0
28853;12/11/2024;1744;489;4;28.0;1;216.17;64.85
445;4 de enero de 2024;141;487;13;;1;68.22;0.0
19861;26/07/2024;3991;416;8;34.0;1;47.24;7.09
28188;2024-11-05;1242;250;3;18.0;1;21.02;5.25
36348;2025-01-21;4431;380;10;;1;16.07;0.0
26131;2024-10-08;4;309;14;;1;3.17;0.0
54469;29/10/2025;33;120;3;;1;5.41;0.0
7429;17/03/2024;602;121;5;;1;23.8;0.0
22056;2024-08-17;4131;238;5;;1;12.42;0.0
8837;2024-04-01;2131;478;11;37.0;3;25.11;3.77
45813;2025-07-02;180;279;2;;1;215.27;0.0
15312;2024-06-21;1360;209;9;;3;313.97;0.0
12274;19/05/2024;2035;218;5;;1;19.97;0.0
52254;2025-09-20;2958;134;8;21.0;1;10.17;1.53
44311;11/06/2025;3103;393;10;;1;40.83;0.0
21862;14/08/2024;4720;296;13;;1;36.38;0.0
39558;2025-03-19;4985;496;5;36.0;3;58.57;35.14
34500;30 de diciembre de 2024;2148;383;6;;1;68.15;0.0
19078;20 de julio de 2024;158;373;1;34.0;2;25.26;7.58
40893;14/04/2025;574;151;15;;3;24.49;0.0
10881;2024-05-03;3443;78;10;20.0;1;22.62;2.26
27908;01/11/2024;3026;326;7;18.0;1;73.58;18.39
31660;2024-12-09;351;396;6;40.0;3;20.6;18.54
58207;15/12/2025;1685;439;15;;1;45.52;0.0
28704;2024-11-10;1082;79;7;33.0;1;7.22;2.17
2781;24/01/2024;2647;408;7;;150;28.24;0.0
35117;5 de enero de 2025;4229;44;13;15.0;1;11.36;0.57
7300;15/03/2024;4412;411;7;;1;79.15;
15960;2024-06-28;2052;53;3;;1;88.31;0.0
5206;2024-02-20;4514;212;12;14.0;2;20.84;4.17
11405;2024-05-09;4174;262;6;20.0;1;125.12;12.51
986;2024-01-09;2848;268;8;;1;20.22;0.0
38121;2025-02-21;574;131;6;;2;10.25;0.0
37358;2025-02-05;1705;7;9;;1;16.56;0.0
55806;17/11/2025;1669;309;2;39.0;2;3.2;0.32
28301;2024-11-06;3221;120;8;;1;5.51;0.0
59832;2025-12-29;169;1569;5;;2;85.28;0.0
56795;01/12/2025;2838;296;11;26.0;1;35.7;10.71
30725;3 de diciembre de 2024;330;135;1;28.0;1;24.3;7.29
12523;21/05/2024;3046;15;10;19.0;1;34.37;8.59
11512;10/05/2024;4213;396;9;20.0;1;19.73;1.97
32031;2024-12-12;309;165;10;40.0;2;50.21;30.13
26600;2024-10-15;4540;427;3;;1;32.12;0.0
47238;2025-07-14;393;6;2;;2;35.67;0.0
40715;10/04/2025;710;486;3;;1;71.84;0.0
8249;26/03/2024;4633;260;10;37.0;2;60.99;6.1
49250;2 de agosto de 2025;3026;296;6;;1;34.29;0.0
20420;29/07/2024;3772;346;14;34.0;1;115.63;17.34
58494;18 de diciembre de 2025;2804;147;5;;1;39.07;0.0
26277;10 de octubre de 2024;4526;474;12;;1;88.71;0.0
43790;2025-06-04;114;477;13;;1;34.82;0.0
34147;2024-12-27;3476;202;11;15.0;1;166.74;8.34
43721;3 de junio de 2025;4838;190;14;;2;45.17;0.0
25540;30/09/2024;4676;260;5;9.0;1;63.46;19.04
25223;2024-09-26;2692;195;6;;1;273.25;0.0
36372;2025-01-22;3657;470;7;32.0;1;51.33;2.57
58242;15/12/2025;2411;231;1;;2;23.28;0.0
3121;27 de enero de 2024;578;346;3;;1;118.79;0.0
6921;10/03/2024;4899;431;4;;1;52.44;0.0
15950;2024-06-28;1741;411;6;;1;72.68;0.0
4149;2024-02-06;269;349;14;;1;144.8;0.0
6528;07/03/2024;3473;30;12;;1;7.9;0.0
39680;2025-03-21;641;23;5;36.0;1;26.4;5.28
7965;2024-03-23;3972;262;7;37.0;1;128.32;6.42
45061;21/06/2025;2173;177;5;;1;13.38;0.0
2785;2024-01-25;3247;420;9;11.0;1;8.18;0.82
18573;17/07/2024;1192;468;13;;3;49.72;0.0
48903;2025-07-29;2097;285;2;;1;80.2;0.0
10190;23/04/2024;3884;211;15;20.0;1;27.03;2.7
19804;2024-07-26;249;51;7;;3;29.95;0.0
8035;2024-03-24;3291;156;10;;1;7.43;0.0
29210;2024-11-16;2894;69;6;;1;266.6;0.0
39432;16/03/2025;3289;166;13;36.0;2;14.67;5.87
8582;2024-03-29;3007;426;12;37.0;1;243.03;12.15
8942;3 de abril de 2024;3858;450;7;37.0;1;26.47;1.32
35999;2025-01-17;2767;264;4;;1;25.07;0.0
1499;14/01/2024;1521;56;13;;2;29.9;0.0
12995;27/05/2024;3620;131;5;;1;10.02;0.0
27859;2024-11-01;2946;255;9;18.0;1;52.08;13.02
47132;13/07/2025;3514;263;11;;1;49.59;0.0
28330;06/11/2024;648;346;7;33.0;1;109.27;32.78
7787;2024-03-21;1282;296;1;;2;35.95;0.0
56350;25/11/2025;3007;1;11;26.0;2;47.1;28.26
15360;2024-06-22;1428;6;2;;2;35.61;0.0
39485;17 de marzo de 2025;1982;195;5;;1;265.43;0.0
15833;2024-06-27;4583;498;7;;1;54.11;0.0
26832;17/10/2024;1893;11;3;24.0;1;12.73;1.27
17610;2024-07-10;4094;389;6;23.0;1;85.12;12.77
7418;2024-03-16;4324;70;15;;1;18.78;0.0
34497;2024-12-30;4288;226;2;27.0;1;7.65;2.29
4999;17/02/2024;1670;361;4;14.0;1;19.43;1.94
52933;03/10/2025;4816;496;15;25.0;2;61.27;30.64
43294;2025-05-28;1242;209;11;;3;320.97;0.0
41705;2025-05-02;240;498;10;;1;58.67;0.0
54274;2025-10-25;2269;1559;7;;1;52.09;0.0
31875;2024-12-10;360;364;14;;1;3.42;
41255;22 de abril de 2025;317;120;4;;2;5.25;0.0
46773;10/07/2025;1363;470;1;;2;51.71;0.0
52945;2025-10-03;1741;106;12;;1;34.16;0.0
53024;2025-10-04;2108;246;13;25.0;1;7.41;1.85
34304;28/12/2024;4727;9;7;;1;38.32;0.0
20770;01/08/2024;4453;202;11;34.0;1;152.11;22.82
25820;2024-10-04;3370;381;6;1.0;1;62.94;9.44
45051;2025-06-21;4344;378;14;;3;37.52;0.0
24831;2024-09-21;4924;49;2;6.0;1;11.79;2.95
42790;19/05/2025;1713;225;8;;1;34.5;0.0
2689;2024-01-24;4152;300;15;11.0;1;224.74;22.47
40025;27 de marzo de 2025;1790;310;15;;1;7.31;0.0
26840;2024-10-18;2198;473;13;;1;24.91;0.0
21830;2024-08-14;4922;244;13;34.0;1;181.02;27.15
36918;29/01/2025;4842;135;12;;1;22.61;0.0
59540;26/12/2025;4904;226;6;;1;8.06;0.0
53880;2025-10-18;127;46;2;8.0;1;92.19;4.61
15485;23/06/2024;1153;226;12;;1;7.81;0.0
11114;6 de mayo de 2024;2964;195;8;20.0;2;279.09;55.82
32619;16/12/2024;2269;326;7;30.0;1;74.17;18.54
21698;12/08/2024;3422;87;15;;2;58.13;0.0
21395;09/08/2024;1686;239;5;34.0;1;10.34;1.55
15256;2024-06-21;2383;268;13;;1;20.02;0.0
57252;05/12/2025;413;166;10;;1;14.11;0.0
20008;2024-07-27;2544;361;6;34.0;1;20.04;3.01
13288;2024-05-30;1940;30;2;;2;7.54;0.0
37004;30/01/2025;2092;389;7;32.0;1;91.62;4.58
36033;2025-01-17;3736;78;2;32.0;1;21.99;1.1
37560;9 de febrero de 2025;4344;331;5;;2;28.06;0.0
32602;16/12/2024;2867;70;11;;3;17.4;0.0
6557;7 de marzo de 2024;4613;496;15;;1;61.69;0.0
47711;2025-07-18;1703;389;15;;1;85.91;0.0
45738;2025-07-01;924;238;3;;2;11.42;
4880;16/02/2024;1723;310;2;;1;7.34;0.0
23688;2024-09-06;1283;380;11;;1;15.28;0.0
44890;19/06/2025;3656;391;5;;3;221.19;0.0
54227;2025-10-24;351;226;5;;1;7.44;0.0
26629;15/10/2024;1905;131;14;;1;9.82;0.0
41473;2025-04-27;777;396;15;35.0;1;19.37;0.97
45192;23/06/2025;2990;296;2;;1;34.17;0.0
3662;31 de enero de 2024;1439;53;10;11.0;1;88.62;8.86
10154;2024-04-22;190;315;1;20.0;1;18.3;1.83
2609;2024-01-23;3456;226;3;11.0;1;8.05;0.81
15419;2024-06-23;4889;366;11;;1;24.9;0.0
25264;2024-09-27;1997;348;11;9.0;1;38.56;11.57
37407;06/02/2025;1487;314;8;;1;334.84;0.0
1880;17 de enero de 2024;4639;9;11;;1;39.7;
53496;12/10/2025;1000;54;10;25.0;2;57.54;28.77
7877;22/03/2024;1878;468;1;;1;50.15;0.0
20985;2024-08-03;2608;43;8;34.0;2;13.64;4.09
23277;31 de agosto de 2024;2797;411;9;;1;79.08;0.0
33119;19/12/2024;3507;176;14;;3;57.3;0.0
32171;13/12/2024;3800;328;4;;1;136.21;0.0
59358;25/12/2025;667;416;3;;1;49.47;0.0
22863;2024-08-26;337;225;8;;1;34.03;
28112;04/11/2024;1241;330;9;;3;0.01;
16994;2024-07-06;1384;226;7;;1;7.55;0.0
31718;09/12/2024;1741;6;10;30.0;1;36.28;9.07
48563;26 de julio de 2025;3268;27;10;;1;209.08;0.0
58641;19/12/2025;2797;331;11;;3;29.66;0.0
14758;2024-06-16;2933;311;6;;2;40.73;0.0
14096;8 de junio de 2024;2754;1573;10;;2;7.83;0.0
9870;18/04/2024;1554;103;2;;2;12.43;
34843;2025-01-02;1331;134;7;15.0;1;10.71;0.54
2631;23 de enero de 2024;31;311;7;11.0;1;38.97;3.9
51481;06/09/2025;4326;51;11;21.0;2;31.92;9.58
12458;21/05/2024;3671;25;3;5.0;1;29.9;8.97
35349;8 de enero de 2025;2972;242;2;15.0;1;79.94;4.0
25146;25/09/2024;539;332;3;;1;94.4;0.0
40791;11 de abril de 2025;4839;126;13;;1;10.31;0.0
11377;2024-05-09;172;11;4;;1;12.86;0.0
4940;16/02/2024;3120;393;8;29.0;1;41.19;
1296;12/01/2024;2013;197;9;;1;46.94;0.0
2219;20/01/2024;4539;378;9;;1;35.77;
43795;4 de junio de 2025;1161;69;10;;1;250.66;
32868;2024-12-18;4835;395;8;30.0;2;70.73;35.37
274;03/01/2024;4796;436;12;;1;11.01;0.0
22001;16/08/2024;3007;30;3;;2;7.71;0.0
34659;2024-12-31;1103;302;9;27.0;1;27.85;8.36
36426;22/01/2025;3814;330;7;32.0;1;22.5;1.12
37991;18/02/2025;4174;490;10;;1;17.4;0.0
13642;2024-06-03;1079;304;9;;1;130.86;0.0
58896;21/12/2025;4367;78;3;;3;22.35;0.0
59839;2025-12-29;2100;426;4;;3;250.25;0.0
5848;28/02/2024;4620;30;4;;1;8.25;0.0
9938;19 de abril de 2024;2221;197;8;12.0;1;44.39;8.88
56317;2025-11-25;4085;287;2;;1;34.58;0.0
11649;2024-05-12;1438;431;6;20.0;1;54.41;5.44
8995;04/04/2024;942;12;8;12.0;1;67.87;13.57
36471;23/01/2025;3587;9;2;;1;37.97;0.0
33930;2024-12-25;1624;324;1;27.0;1;6.55;1.96
49034;30/07/2025;4178;239;7;;1;10.08;0.0
40588;06/04/2025;4717;292;1;;1;73.88;0.0
29132;15/11/2024;4464;383;14;;1;65.37;0.0
30495;2024-12-01;4696;30;6;;3;7.89;0.0
47441;16 de julio de 2025;3164;421;4;;1;18.3;0.0
32112;2024-12-12;3747;383;13;;2;67.84;0.0
28887;2024-11-12;1905;268;4;33.0;1;19.6;
51973;14 de septiembre de 2025;629;296;8;4.0;1;36.73;5.51
22727;2024-08-25;667;346;7;;1;115.78;0.0
10128;2024-04-22;4628;255;6;20.0;1;50.5;5.05
31574;8 de diciembre de 2024;4666;381;12;;1;58.72;0.0
11595;2024-05-11;4049;494;12;20.0;2;70.07;14.01
34094;27/12/2024;3754;78;10;27.0;1;20.8;
9958;2024-04-19;2688;242;5;20.0;1;82.32;8.23
942;2024-01-09;4628;348;11;38.0;1;40.9;6.13
5334;21/02/2024;594;372;7;;2;44.51;0.0
56451;2025-11-27;2535;310;8;;1;7.53;0.0
2762;24/01/2024;798;324;11;11.0;1;6.86;0.69
4047;2024-02-05;3970;244;14;;1;192.69;0.0
30586;02/12/2024;1767;136;12;28.0;1;104.54;31.36
55125;2025-11-08;1680;454;12;;1;181.19;0.0
867;08/01/2024;2688;31;14;38.0;1;52.82;7.92
33180;2024-12-20;2652;162;10;30.0;3;29.35;
58982;2025-12-22;650;297;9;;2;16.42;0.0
43654;2025-06-02;525;396;3;;1;20.66;0.0
26135;2024-10-08;1942;454;4;;1;186.34;0.0
23060;29 de agosto de 2024;2991;268;3;;3;20.04;0.0
53953;19/10/2025;33;290;15;8.0;1;126.29;6.31
8480;28/03/2024;2247;55;4;;3;175.22;0.0
3432;2024-01-30;417;378;10;;1;37.09;0.0
52484;24/09/2025;289;302;9;25.0;1;27.67;6.92
16542;2024-07-03;1516;361;11;;1;20.31;0.0
41624;01/05/2025;642;469;4;35.0;1;24.8;1.24
53163;2025-10-06;4178;174;12;;3;249.48;0.0
4108;06/02/2024;4816;437;7;;2;51.65;0.0
39818;2025-03-23;394;210;2;36.0;1;16.65;3.33
5844;28/02/2024;4311;154;5;;1;5.68;0.0
54800;2025-11-03;2124;131;3;;2;10.58;0.0
15604;25/06/2024;1401;435;15;;1;38.11;0.0
19648;24/07/2024;3106;1544;4;34.0;3;70.93;31.92
14169;09/06/2024;4245;209;5;;2;325.15;0.0
10050;21/04/2024;3772;280;11;20.0;1;17.51;1.75
46777;10/07/2025;4574;265;8;;1;189.37;0.0
3223;2024-01-28;3352;154;11;11.0;1;5.62;0.56
2339;2024-01-21;2505;111;13;11.0;1;263.85;26.39
18127;2024-07-14;1535;40;12;;2;25.45;0.0
27989;02/11/2024;3304;344;11;18.0;3;47.03;35.27
15533;2024-06-24;185;195;10;;1;267.04;0.0
16671;4 de julio de 2024;3930;479;4;;1;34.93;0.0
58670;2025-12-19;150;233;10;;3;5.08;0.0
34565;30/12/2024;3963;489;5;27.0;1;222.49;66.75
42232;10/05/2025;1739;296;9;3.0;1;36.94;11.08
34369;28 de diciembre de 2024;71;439;7;15.0;3;0.5;7.18
1487;2024-01-14;2866;348;4;;1;39.7;
26912;2024-10-19;3963;279;11;24.0;1;220.84;22.08
682;07/01/2024;3135;470;1;38.0;1;52.94;7.94
29772;2024-11-23;610;471;13;;1;35.68;0.0
15148;20/06/2024;4294;473;8;;1;25.81;0.0
39963;26 de marzo de 2025;3188;277;11;;1;87.03;0.0
43383;29 de mayo de 2025;1659;195;11;;1;277.33;0.0
3057;27/01/2024;1986;484;9;11.0;3;53.0;15.9
9451;11/04/2024;4013;282;8;37.0;2;21.85;2.19
3862;2024-02-03;1626;396;2;11.0;3;19.77;5.93
28448;8 de noviembre de 2024;4309;9;15;;2;40.01;0.0
37184;02/02/2025;4729;310;12;32.0;1;7.68;0.38
36870;29/01/2025;3473;103;6;32.0;2;11.99;1.2
12351;20/05/2024;2640;96;7;;1;17.05;0.0
38610;02/03/2025;1389;311;15;22.0;2;39.96;15.98
57842;11/12/2025;1713;331;2;;1;28.77;0.0
51330;2025-09-02;996;268;1;;3;20.32;0.0
24334;14/09/2024;3582;304;11;9.0;1;121.94;36.58
50321;19/08/2025;4794;166;9;;1;14.02;0.0
51470;2025-09-05;4353;470;8;;1;52.55;0.0
42542;2025-05-15;4183;466;8;3.0;2;51.95;31.17
9355;2024-04-10;22;431;9;;1;50.88;0.0
432;2024-01-04;4767;43;15;;1;13.33;0.0
907;09/01/2024;990;314;1;;1;341.39;0.0
27877;2024-11-01;3373;420;12;18.0;2;7.81;3.9
47464;2025-07-16;3255;26;3;;1;10.06;0.0
10306;2024-04-25;3388;311;8;12.0;1;41.49;8.3
28011;02/11/2024;1941;51;14;18.0;1;29.51;7.38
6269;04/03/2024;3472;129;8;;1;130.96;0.0
38510;01/03/2025;3053;233;2;;1;5.31;0.0
2550;22/01/2024;1335;475;7;11.0;1;58.63;5.86
11397;2024-05-09;4199;246;15;20.0;1;7.99;0.8
42114;2025-05-08;915;345;2;;3;31.34;0.0
24461;2024-09-15;1153;103;9;9.0;3;11.96;10.76
39627;20/03/2025;497;299;11;36.0;1;22.64;4.53
10689;01/05/2024;933;331;9;;1;29.89;0.0
37476;08/02/2025;532;489;12;;1;218.69;0.0
36234;2025-01-20;1348;431;2;32.0;1;50.16;2.51
23823;2024-09-07;647;6;5;9.0;3;35.93;
44054;2025-06-07;4357;469;3;;1;25.88;0.0
25854;2024-10-04;4706;89;13;;1;49.75;0.0
13023;2024-05-27;1360;406;6;;1;2.5;0.0
50968;2025-08-28;2025;357;14;4.0;1;19.08;2.86
13020;2024-05-27;2136;225;2;5.0;1;35.52;10.66
51507;06/09/2025;1389;383;7;4.0;2;67.03;20.11
45203;23/06/2025;4464;473;12;31.0;1;25.21;7.56
891;2024-01-09;2724;151;6;38.0;2;25.24;7.57
27391;25/10/2024;1418;496;13;;1;61.73;0.0
8769;2024-03-31;1094;126;14;37.0;2;11.23;1.12
31772;10/12/2024;4922;202;12;;1;168.62;0.0
36799;28/01/2025;3334;496;14;32.0;999;59.11;2.96
