id_cliente;recencia;frecuencia;monto;afinidad_promociones;afinidad_medicamentos;segmento
400;261;4;377.34;0.7024964223246939;0.026607303757884136;Cazadores de Ofertas
401;399;4;72.05;1.0;0.0;Cazadores de Ofertas
402;35;6;368.44;0.2869938117468245;0.0;Esporádicos Recientes
403;79;19;1273.44;0.1992555597436864;0.02109247392888554;Frecuentes Regulares
404;7;32;3618.64;0.25454037981119976;0.05274357217076028;Frecuentes Regulares
405;574;2;51.23;0.0;0.6429826273667772;En Riesgo (Solo Medicamentos)
406;210;5;461.86;0.12759277703200103;0.0;Esporádicos Recientes
407;0;9;827.02;0.12266934294212958;0.07772484341370221;Esporádicos Recientes
408;8;25;1831.95;0.2541499495073556;0.03307404678075275;Frecuentes Regulares
409;145;19;1166.3500000000001;0.07498606764693273;0.2036524199425558;Esporádicos Recientes
410;16;42;2016.01;0.28086170207489053;0.08338748319700796;Frecuentes Regulares
412;50;24;1523.1100000000001;0.6700435293576957;0.0035979016617315885;Frecuentes Regulares
413;25;5;189.33;0.06776527755770347;0.0;Esporádicos Recientes
414;256;2;208.43;0.0;0.0;Esporádicos Recientes
416;132;5;322.83000000000004;0.7976953814701234;0.03311340333921878;Cazadores de Ofertas
417;11;85;5815.42;0.3682846638763838;0.06989520963232233;Leales VIP / Crónicos
418;496;3;168.42000000000002;0.0;0.0;Esporádicos / Desertores
419;182;2;681.6700000000001;0.0;0.0;Esporádicos Recientes
420;707;1;54.45;1.0;0.0;Cazadores de Ofertas
421;431;5;299.3;0.0;0.017474106247911795;Esporádicos / Desertores
422;436;4;38.2;0.0;0.08376963350785341;Esporádicos / Desertores
423;19;71;4784.68;0.30402242156215253;0.09627812100286748;Leales VIP / Crónicos
424;279;4;91.83;0.163672002613525;0.24251333986714582;Esporádicos Recientes
426;375;4;382.75;0.0;0.0;Esporádicos / Desertores
427;9;25;2486.4900000000002;0.17012334656483635;0.06999424892117;Frecuentes Regulares
428;34;11;577.23;0.21611835836668225;0.14455243143980734;Esporádicos Recientes
429;62;4;340.34;0.11229946524064172;0.0;Esporádicos Recientes
430;460;2;78.7;1.0;0.0;Cazadores de Ofertas
431;281;4;145.62;0.6782722153550336;0.02087625326191457;Cazadores de Ofertas
432;202;1;95.21;0.0;0.0;Esporádicos Recientes
433;515;2;496.12;1.0;0.0;Cazadores de Ofertas
434;40;3;103.49000000000001;0.8518697458691661;0.1375012078461687;Cazadores de Ofertas
435;99;17;1410.8799999999999;0.7295021546836018;0.004536176003628941;Frecuentes Regulares
437;498;6;437.98;0.10566692543038494;0.0;Esporádicos / Desertores
438;318;3;143.87;0.773128518801696;0.0;Cazadores de Ofertas
439;90;7;385.45000000000005;0.5604358541963937;0.023997924503826693;Esporádicos Recientes
440;337;5;804.65;0.723444976076555;0.0;Cazadores de Ofertas
441;450;5;182.24;0.8517888498683056;0.0;Cazadores de Ofertas
442;3;5;207.62;0.2538772757923129;0.0;Esporádicos Recientes
443;634;4;176.32999999999998;1.0;0.41637838144388367;Cazadores de Ofertas
444;33;26;1615.64;0.2848406823302221;0.055984006338045594;Frecuentes Regulares
445;461;1;17.48;0.0;0.0;Esporádicos / Desertores
446;83;3;223.08;0.9234803657880581;0.0;Cazadores de Ofertas
447;538;3;71.57000000000001;1.0;0.0;Cazadores de Ofertas
448;519;3;256.24;0.17062129253824537;0.0;Esporádicos / Desertores
449;11;8;472.11;0.6568384486666243;0.0;Cazadores de Ofertas
450;145;1;13.8;0.0;1.0;En Riesgo (Solo Medicamentos)
451;294;2;69.14;0.14246456465143187;0.0;Esporádicos Recientes
452;36;34;3300.9700000000003;0.57926003568648;0.02262668246000418;Frecuentes Regulares
453;232;6;452.63;0.5087820073790955;0.0;Cazadores de Ofertas
454;81;4;202.05;0.17906458797327393;0.0;Esporádicos Recientes
455;48;7;1100.2;0.9715415379021997;0.03812943101254317;Cazadores de Ofertas
456;10;9;455.63;0.27862520027215065;0.17143296095516097;Esporádicos Recientes
457;389;3;167.05;0.2829691709069141;0.0;Esporádicos / Desertores
458;520;5;281.89;1.0;0.0;Cazadores de Ofertas
460;348;1;304.11;1.0;0.0;Cazadores de Ofertas
461;301;34;2717.71;0.5895330995580839;0.09060569376423533;Frecuentes Regulares
462;150;9;786.7;0.7659844921825346;0.0;Cazadores de Ofertas
463;72;1;15.81;0.0;0.0;Esporádicos Recientes
464;553;1;17.85;0.0;0.0;Esporádicos / Desertores
465;165;4;340.07;0.0;0.0;Esporádicos Recientes
466;136;5;80.15;0.660386774797255;0.0;Cazadores de Ofertas
468;381;4;325.5;0.137357910906298;0.138678955453149;Esporádicos / Desertores
470;215;9;1260.4;0.212392891145668;0.0;Esporádicos Recientes
471;147;17;1325.6699999999998;0.8205586609035432;0.10987651527152309;Cazadores de Ofertas
472;1;40;2776.59;0.21470580820358784;0.06973301783842771;Frecuentes Regulares
473;373;27;3056.41;0.520489724873299;0.05194983657297287;Frecuentes Regulares
474;34;22;1072.94;0.063330661546778;0.18237739295766772;Esporádicos Recientes
475;219;1;24.54;0.0;1.0;En Riesgo (Solo Medicamentos)
476;272;1;5.42;0.0;0.0;Esporádicos Recientes
477;12;85;7425.97;0.30677877772196765;0.05431882972864151;Leales VIP / Crónicos
478;2;93;7732.7;0.25378069755712757;0.06605066794263323;Leales VIP / Crónicos
479;166;3;96.95;0.2473439917483239;0.08416709644146467;Esporádicos Recientes
481;73;20;1235.75;0.3113979364758244;0.11028120574549868;Frecuentes Regulares
482;384;6;658.37;0.2109452131780002;0.05437671825872989;Esporádicos / Desertores
483;346;2;188.99;1.0;0.33377427377109903;Cazadores de Ofertas
484;25;2;281.32000000000005;0.0;0.0;Esporádicos Recientes
485;138;1;98.04;1.0;0.0;Cazadores de Ofertas
486;497;24;1693.09;0.5509275939258989;0.118853693542576;Esporádicos / Desertores
487;17;34;3323.1;0.3119827871565707;0.07930546778610333;Frecuentes Regulares
488;709;2;276.25;0.03272398190045248;0.0;Esporádicos / Desertores
489;125;1;35.9;0.0;0.0;Esporádicos Recientes
490;296;8;669.89;0.6726925316096672;0.0;Cazadores de Ofertas
491;296;5;393.90000000000003;0.7905305915206906;0.0;Cazadores de Ofertas
492;680;5;638.42;0.3209642555057799;0.0;Esporádicos / Desertores
493;16;42;3316.91;0.14261164758766445;0.15595237736326883;Frecuentes Regulares
494;195;3;126.39;0.0;0.0;Esporádicos Recientes
495;48;3;1060.49;0.6563758262689889;0.0;Cazadores de Ofertas
496;542;3;101.16999999999999;0.27577345062765646;0.0;Esporádicos / Desertores
497;8;31;2354.54;0.4478326976819252;0.028081918336490357;Frecuentes Regulares
498;592;1;23.860000000000003;1.0;0.0;Cazadores de Ofertas
499;182;5;214.1;0.37487155534796823;0.1940681924334423;Esporádicos Recientes
500;79;2;49.089999999999996;0.0;0.0;Esporádicos Recientes
501;379;6;182.5;0.636986301369863;0.0;Cazadores de Ofertas
502;280;2;56.57;1.0;0.0;Cazadores de Ofertas
503;565;6;741.1500000000001;0.04120623355596033;0.0;Esporádicos / Desertores
504;92;20;1857.27;0.6677919742417634;0.027761176350234486;Frecuentes Regulares
506;69;1;60.31;0.0;0.0;Esporádicos Recientes
507;2;3;195.59;0.0;0.0;Esporádicos Recientes
508;206;17;1820.49;0.16188498700899207;0.031117995704453193;Frecuentes Regulares
509;538;2;64.92;0.14309919901417126;0.14309919901417126;Esporádicos / Desertores
510;207;3;315.83;0.0;0.0;Esporádicos Recientes
511;485;2;64.78;0.0;0.0;Esporádicos / Desertores
512;155;3;162.21;0.0;0.5102644719807657;En Riesgo (Solo Medicamentos)
514;97;1;5.58;1.0;1.0;En Riesgo (Solo Medicamentos)
515;17;56;3362.68;0.2621688653098124;0.07415216434510569;Frecuentes Regulares
516;465;5;332.66999999999996;0.05452851173835934;0.06727387501127244;Esporádicos / Desertores
517;10;6;491.43999999999994;0.0;0.12211053231320203;Esporádicos Recientes
518;8;84;5949.24;0.32186968419495604;0.060330395142909006;Leales VIP / Crónicos
519;232;2;527.22;0.0;0.0;Esporádicos Recientes
520;635;2;142.59;1.0;0.0;Cazadores de Ofertas
521;105;5;704.39;0.0;0.0;Esporádicos Recientes
522;97;3;263.43;0.0;0.0;Esporádicos Recientes
523;4;2;54.370000000000005;0.0;0.35571086996505424;Esporádicos Recientes
524;221;36;2317.13;0.4211805120990191;0.011194883325493175;Frecuentes Regulares
525;4;70;4208.44;0.46200492343956434;0.08130090960070716;Leales VIP / Crónicos
526;232;6;422.69;0.08999503182000994;0.0;Esporádicos Recientes
527;160;2;96.81;0.0;0.0556760665220535;Esporádicos Recientes
528;214;4;193.37;0.0;0.0;Esporádicos Recientes
529;123;5;325.01;0.09255099843081752;0.5310298144672472;En Riesgo (Solo Medicamentos)
530;121;7;529.2;0.0;0.0;Esporádicos Recientes
531;705;2;57.88;1.0;0.0;Cazadores de Ofertas
532;2;88;6823.13;0.30649423358487965;0.07922317177014067;Leales VIP / Crónicos
533;704;2;124.11;0.0;0.0;Esporádicos / Desertores
534;319;5;384.75;0.0;0.09403508771929825;Esporádicos / Desertores
535;15;7;614.05;0.6866704665743832;0.056412344271639124;Cazadores de Ofertas
537;201;6;614.8199999999999;0.3488500699391692;0.20388081064376568;Esporádicos Recientes
538;464;74;6900.74;0.142357196474581;0.046096505592153884;Leales VIP / Crónicos
539;14;96;8659.53;0.3044079759525055;0.053541012041069196;Leales VIP / Crónicos
540;24;3;122.49000000000001;1.0;0.15682912890848233;Cazadores de Ofertas
541;21;8;324.03000000000003;0.41792426627164153;0.0;Esporádicos Recientes
543;379;71;4131.52;0.28495323754937646;0.09701030129347067;Leales VIP / Crónicos
544;15;40;2359.27;0.5539467716708982;0.07000046624591505;Frecuentes Regulares
545;76;4;178.3;1.0;0.0;Cazadores de Ofertas
546;122;7;696.15;0.0759750053867701;0.007871866695396109;Esporádicos Recientes
547;86;3;106.30000000000001;1.0;0.0;Cazadores de Ofertas
548;167;5;1117.8799999999999;0.0;0.09575267470569293;Esporádicos Recientes
549;530;2;659.5899999999999;0.8574872269136888;0.0;Cazadores de Ofertas
550;25;24;2278.75;0.3932814042786616;0.02815578716401536;Frecuentes Regulares
551;11;6;843.2;0.10419829222011384;0.003546015180265655;Esporádicos Recientes
552;622;3;132.60999999999999;0.1105497322977151;0.0;Esporádicos / Desertores
553;398;3;68.14999999999999;0.7448275862068965;0.0;Cazadores de Ofertas
554;430;1;72.64;0.0;0.0;Esporádicos / Desertores
555;398;1;8.889999999999999;1.0;0.0;Cazadores de Ofertas
556;567;7;1217.1;0.524763782762304;0.012932380248130804;Esporádicos / Desertores
557;584;1;279.63;0.0;0.0;Esporádicos / Desertores
558;698;23;1362.83;0.25534365988421154;0.08664323503298284;Esporádicos / Desertores
559;101;7;639.54;0.500859993120055;0.01704350001563624;Esporádicos Recientes
560;499;19;1000.61;0.38706389102647387;0.05131869559568662;Esporádicos / Desertores
561;291;6;452.48;0.4300963578500707;0.0;Esporádicos Recientes
563;96;3;55.21;0.2367324760007245;0.0;Esporádicos Recientes
566;549;4;334.73;0.0;0.3436799808801123;Esporádicos / Desertores
568;66;7;280.9;0.0;0.14211463154147386;Esporádicos Recientes
569;668;2;161.79999999999998;0.0;0.0;Esporádicos / Desertores
570;32;3;102.22999999999999;1.0;0.2632299716325932;Cazadores de Ofertas
571;103;8;550.78;0.19091107157122628;0.0916336831402738;Esporádicos Recientes
572;20;6;640.26;0.0;0.09002592696716959;Esporádicos Recientes
573;154;5;759.78;0.14602911369080523;0.0;Esporádicos Recientes
574;113;24;1001.9;0.409831320491067;0.19378181455235055;Frecuentes Regulares
575;3;34;2027.49;0.3479425299261648;0.12990939536076626;Frecuentes Regulares
576;606;2;338.78;1.0;0.05425349784520929;Cazadores de Ofertas
577;173;5;351.45;0.026774790155071847;0.0;Esporádicos Recientes
578;689;16;1162.1599999999999;0.3107489502306051;0.15132167687753842;Esporádicos / Desertores
579;487;5;267.95;0.6082478074267588;0.027579772345586867;Cazadores de Ofertas
580;167;6;370.45000000000005;0.0;0.07990282089350789;Esporádicos Recientes
582;557;1;162.84;0.0;0.0;Esporádicos / Desertores
583;162;83;7876.849999999999;0.18966211112310127;0.0744790112798898;Leales VIP / Crónicos
584;125;5;282.15000000000003;0.5123161438950913;0.41970583023214597;En Riesgo (Solo Medicamentos)
585;207;6;831.17;0.013811855577078097;0.0;Esporádicos Recientes
586;0;77;6466.55;0.2754358970393796;0.08392883376761952;Leales VIP / Crónicos
587;521;3;97.74000000000001;0.0;0.15858399836300388;Esporádicos / Desertores
588;78;3;139.05;0.9669902912621359;0.7788565264293419;En Riesgo (Solo Medicamentos)
589;350;7;365.35;0.0;0.036567674832352536;Esporádicos / Desertores
590;391;6;277.69;1.0;0.029493319889084955;Cazadores de Ofertas
591;497;1;78.92;0.0;0.0;Esporádicos / Desertores
592;158;3;63.3;0.0;0.0;Esporádicos Recientes
593;95;37;2462.59;0.32498304630490665;0.15752114643525716;Frecuentes Regulares
594;250;7;689.01;0.22400255438963151;0.2885879740497235;Esporádicos Recientes
595;50;21;1972.8;0.44581812652068126;0.09850973236009733;Frecuentes Regulares
596;684;1;323.54;0.0;0.0;Esporádicos / Desertores
597;308;7;676.5500000000001;0.9710590495898307;0.09019289039982262;Cazadores de Ofertas
598;391;4;97.86000000000001;0.5169630083793173;0.7402411608420191;En Riesgo (Solo Medicamentos)
599;4;85;6351.62;0.25494440788334316;0.08424779819951446;Leales VIP / Crónicos
600;134;9;579.1600000000001;0.5076144761378548;0.0;Esporádicos Recientes
601;45;11;938.12;0.6236835372873407;0.06181511960090394;Cazadores de Ofertas
602;19;29;2420.12;0.13171660909376395;0.038754276647438975;Frecuentes Regulares
603;664;42;3155.33;0.2653415015228201;0.11298342804080715;Esporádicos / Desertores
604;153;7;622.8399999999999;0.07766039432277953;0.03134031211868217;Esporádicos Recientes
605;25;25;2107.95;0.6842667046182311;0.01505253919685002;Frecuentes Regulares
606;320;3;615.19;0.0;0.0;Esporádicos / Desertores
607;643;2;180.46;0.0;0.0;Esporádicos / Desertores
608;370;7;400.99999999999994;0.6362344139650873;0.0;Cazadores de Ofertas
609;263;11;1001.82;0.09719310854245274;0.06896448463795891;Esporádicos Recientes
610;0;95;6814.0;0.34253742295274436;0.11181684766656882;Leales VIP / Crónicos
611;666;2;87.36999999999999;0.7335469840906489;0.0;Cazadores de Ofertas
612;442;2;143.76;0.0;0.0;Esporádicos / Desertores
613;4;29;1712.91;0.5794349965847593;0.032068234758393606;Frecuentes Regulares
614;692;1;36.53;0.0;0.0;Esporádicos / Desertores
615;4;37;2466.07;0.5157558382365464;0.13026394222386226;Frecuentes Regulares
616;170;5;118.22;0.38851294197259345;0.13644053459651498;Esporádicos Recientes
617;521;4;395.63;0.0;0.0;Esporádicos / Desertores
618;425;3;250.93;0.0;0.22209381102299444;Esporádicos / Desertores
619;25;7;435.86;0.9010003212040563;0.03675492130500619;Cazadores de Ofertas
620;679;8;800.5;0.8903560274828233;0.0;Cazadores de Ofertas
621;623;2;109.71;0.0;0.0;Esporádicos / Desertores
623;42;30;1697.59;0.30083824716215346;0.0680670833357878;Frecuentes Regulares
624;568;11;331.57;0.41372862442319874;0.02373556111831589;Esporádicos / Desertores
625;2;7;328.51;0.0;0.062189887674652215;Esporádicos Recientes
627;101;2;229.01;0.228068643290686;0.0;Esporádicos Recientes
628;171;8;395.12;0.0;0.3251670378619154;Esporádicos Recientes
629;107;5;378.62;0.6578363530716813;0.0;Cazadores de Ofertas
630;5;33;2226.98;0.286455199418046;0.01216894628600167;Frecuentes Regulares
633;252;5;316.96999999999997;0.7048301101050574;0.1473956525854182;Cazadores de Ofertas
634;89;6;401.6;0.5952440239043825;0.0;Cazadores de Ofertas
635;110;33;2357.79;0.24050487956942734;0.0;Frecuentes Regulares
636;276;6;527.85;0.4974140380789997;0.12872975277067347;Cazadores de Ofertas
637;350;4;114.71;0.0;0.15264580245837328;Esporádicos / Desertores
638;201;17;1593.45;0.011785747905488092;0.21341115190310334;Esporádicos Recientes
639;461;1;49.83;1.0;0.0;Cazadores de Ofertas
640;261;6;642.76;0.7173595121040514;0.07567365735266662;Cazadores de Ofertas
641;172;5;201.03;0.43321892254887334;0.0;Esporádicos Recientes
642;243;32;1672.1;0.33720471263680407;0.04622331200287065;Frecuentes Regulares
643;0;8;449.84999999999997;0.5035678559519841;0.048949649883294435;Esporádicos Recientes
644;212;2;178.62;0.0;0.0;Esporádicos Recientes
645;66;8;549.0300000000001;0.49368886946068513;0.1257672622625357;Esporádicos Recientes
646;20;3;70.94;0.24161263039188047;0.0;Esporádicos Recientes
647;466;19;1294.64;0.33990143978248777;0.030603102020638942;Esporádicos / Desertores
648;9;30;3123.73;0.3029167053490539;0.07556991161207915;Frecuentes Regulares
649;180;6;361.65000000000003;0.8655053228259366;0.12111157196184154;Cazadores de Ofertas
650;8;5;535.62;0.13899779694559578;0.0;Esporádicos Recientes
651;242;1;1053.63;0.0;0.0;Esporádicos Recientes
652;384;33;2250.43;0.3506618735086184;0.053656412330088034;Frecuentes Regulares
653;569;3;156.35999999999999;0.0;0.0;Esporádicos / Desertores
654;6;35;1714.91;0.42885632482171077;0.036579179082284204;Frecuentes Regulares
655;106;5;297.62;0.37964518513540757;0.15855789261474362;Esporádicos Recientes
656;8;4;85.26;0.2853624208304011;0.0;Esporádicos Recientes
657;506;8;547.61;0.0;0.17928817954383594;Esporádicos / Desertores
658;516;2;129.74;0.0;0.3554801911515338;Esporádicos / Desertores
659;105;5;274.20000000000005;0.7394602479941647;0.07647702407002187;Cazadores de Ofertas
660;113;1;51.99;1.0;1.0;En Riesgo (Solo Medicamentos)
661;2;62;4319.4800000000005;0.400851491383222;0.08963115930621278;Leales VIP / Crónicos
662;1;25;2573.15;0.6512212657637527;0.07385500262324388;Frecuentes Regulares
663;460;9;489.0;0.8261349693251534;0.04582822085889571;Cazadores de Ofertas
664;24;17;1285.03;0.7669859847630017;0.07844174844167064;Frecuentes Regulares
665;346;8;611.84;0.31738689853556484;0.0;Esporádicos / Desertores
666;3;39;2848.81;0.06597140560444537;0.12746374802110355;Frecuentes Regulares
667;5;18;1100.44;0.3023336120097415;0.10214096179709935;Frecuentes Regulares
668;0;83;5809.75;0.30408193123628385;0.07348164723094798;Leales VIP / Crónicos
669;1;23;1500.27;0.20645617122251328;0.21064874989168614;Frecuentes Regulares
670;158;42;2326.59;0.39325364589377587;0.06280436174830975;Frecuentes Regulares
671;440;1;81.8;0.0;0.0;Esporádicos / Desertores
672;558;2;453.59;0.0;0.0;Esporádicos / Desertores
673;435;4;468.37000000000006;0.3024745393599077;0.015009501035506113;Esporádicos / Desertores
674;404;1;316.94000000000005;1.0;0.0;Cazadores de Ofertas
675;178;5;529.56;0.24429715235289678;0.08580708512727547;Esporádicos Recientes
676;521;9;1280.55;0.0;0.02509859044941627;Esporádicos / Desertores
677;392;2;134.09;1.0;0.0;Cazadores de Ofertas
678;51;6;220.84;0.8908712189820684;0.3099076254301757;Cazadores de Ofertas
679;455;3;213.4;1.0;0.0;Cazadores de Ofertas
680;5;24;1966.41;0.07257896369526194;0.19347440259152465;Frecuentes Regulares
681;365;5;718.94;0.10707430383620328;0.02716499290622305;Esporádicos / Desertores
682;4;19;1203.75;0.2698317757009346;0.12700311526479752;Frecuentes Regulares
683;114;6;798.06;0.01132746911259805;0.00734280630529033;Esporádicos Recientes
684;122;2;46.879999999999995;1.0;0.0;Cazadores de Ofertas
685;133;3;130.24;0.2718826781326781;0.36179361179361175;Esporádicos Recientes
686;24;12;714.1;0.289273211034869;0.04646408066097185;Esporádicos Recientes
687;154;6;598.83;0.8193477280697359;0.0;Cazadores de Ofertas
688;560;1;24.93;0.0;0.0;Esporádicos / Desertores
689;380;5;314.78;0.6636380964483132;0.05025732257449648;Cazadores de Ofertas
691;17;6;285.65999999999997;0.0;0.08650143527270182;Esporádicos Recientes
692;207;5;228.32999999999998;0.05894976569001008;0.0870669644812333;Esporádicos Recientes
693;86;6;187.42;0.6189307437840146;0.30226229858072784;Cazadores de Ofertas
694;236;9;546.94;0.6074340878341317;0.0;Cazadores de Ofertas
695;531;6;607.6099999999999;0.03596056681094782;0.0;Esporádicos / Desertores
696;70;29;2651.76;0.3948471958246598;0.05955667179533593;Frecuentes Regulares
